"id","zip_type","zip","zip_complement","short_name","long_name","state_id/unique_code","country_id/code"
2009,20,3416,0,"Affoltern BE","Affoltern im Emmental","CH_BE","CH"
2010,20,3417,0,"Rüegsau","Rüegsau","CH_BE","CH"
2011,10,3418,0,"Rüegsbach","Rüegsbach","CH_BE","CH"
2012,20,3419,0,"Biembach","Biembach im Emmental","CH_BE","CH"
2014,10,3421,0,"Lyssach","Lyssach","CH_BE","CH"
2015,10,3422,0,"Kirchberg BE","Kirchberg BE","CH_BE","CH"
2016,20,3422,1,"Rüdtligen","Rüdtligen","CH_BE","CH"
2017,20,3422,2,"Alchenflüh","Alchenflüh","CH_BE","CH"
2018,10,3423,0,"Ersigen","Ersigen","CH_BE","CH"
2020,20,3424,0,"Niederösch","Niederösch","CH_BE","CH"
2022,10,3425,0,"Koppigen","Koppigen","CH_BE","CH"
2024,10,3426,0,"Aefligen","Aefligen","CH_BE","CH"
2025,10,3427,0,"Utzenstorf","Utzenstorf","CH_BE","CH"
2026,10,3428,0,"Wiler b.Utzenstorf","Wiler b. Utzenstorf","CH_BE","CH"
2027,10,3432,0,"Lützelflüh-Goldb","Lützelflüh-Goldbach","CH_BE","CH"
2028,20,3433,0,"Schwanden i. E.","Schwanden im Emmental","CH_BE","CH"
2029,20,3434,0,"Obergoldbach","Obergoldbach","CH_BE","CH"
2030,20,3435,0,"Ramsei","Ramsei","CH_BE","CH"
2031,10,3436,0,"Zollbrück","Zollbrück","CH_BE","CH"
2032,20,3437,0,"Rüderswil","Rüderswil","CH_BE","CH"
2033,20,3438,0,"Lauperswil","Lauperswil","CH_BE","CH"
2034,20,3439,0,"Ranflüh","Ranflüh","CH_BE","CH"
2035,10,3452,0,"Grünenmatt","Grünenmatt","CH_BE","CH"
2036,20,3453,0,"Heimisbach","Heimisbach","CH_BE","CH"
2037,10,3454,0,"Sumiswald","Sumiswald","CH_BE","CH"
2040,20,3455,0,"Grünen","Grünen","CH_BE","CH"
2041,20,3456,0,"Trachselwald","Trachselwald","CH_BE","CH"
2042,10,3457,0,"Wasen im Emmental","Wasen im Emmental","CH_BE","CH"
2043,10,3462,0,"Weier im Emmental","Weier im Emmental","CH_BE","CH"
2045,20,3463,0,"Häusernmoos","Häusernmoos im Emmental","CH_BE","CH"
2046,20,3464,0,"Schmidigen-Mühlew","Schmidigen-Mühleweg","CH_BE","CH"
2047,10,3465,0,"Dürrenroth","Dürrenroth","CH_BE","CH"
2049,10,3472,0,"Wynigen","Wynigen","CH_BE","CH"
2050,20,3473,0,"Alchenstorf","Alchenstorf","CH_BE","CH"
2051,20,3474,0,"Rüedisbach","Rüedisbach","CH_BE","CH"
2052,20,3475,0,"Riedtwil","Riedtwil","CH_BE","CH"
2053,20,3475,1,"Hermiswil","Hermiswil","CH_BE","CH"
2054,20,3476,0,"Oschwand","Oschwand","CH_BE","CH"
2055,20,3111,0,"Tägertschi","Tägertschi","CH_BE","CH"
2056,20,3503,0,"Gysenstein","Gysenstein","CH_BE","CH"
2058,20,3504,0,"Niederhünigen","Niederhünigen","CH_BE","CH"
2059,10,3506,0,"Grosshöchstetten","Grosshöchstetten","CH_BE","CH"
2060,10,3507,0,"Biglen","Biglen","CH_BE","CH"
2061,20,3508,0,"Arni BE","Arni BE","CH_BE","CH"
2065,10,3510,0,"Konolfingen","Konolfingen","CH_BE","CH"
2068,10,3512,0,"Walkringen","Walkringen","CH_BE","CH"
2069,20,3513,0,"Bigenthal","Bigenthal","CH_BE","CH"
2070,20,3415,2,"Schafhausen i. E.","Schafhausen im Emmental","CH_BE","CH"
2071,10,3672,0,"Oberdiessbach","Oberdiessbach","CH_BE","CH"
2072,20,3672,2,"Aeschlen","Aeschlen b. Oberdiessbach","CH_BE","CH"
2073,10,3673,0,"Linden","Linden","CH_BE","CH"
2074,20,3674,0,"Bleiken","Bleiken b. Oberdiessbach","CH_BE","CH"
2077,10,3671,0,"Brenzikofen","Brenzikofen","CH_BE","CH"
2078,20,3531,0,"Oberthal","Oberthal","CH_BE","CH"
2080,10,3532,0,"Zäziwil","Zäziwil","CH_BE","CH"
2081,10,3533,0,"Bowil","Bowil","CH_BE","CH"
2082,10,3534,0,"Signau","Signau","CH_BE","CH"
2083,20,3535,0,"Schüpbach","Schüpbach","CH_BE","CH"
2085,20,3536,0,"Aeschau","Aeschau","CH_BE","CH"
2086,10,3537,0,"Eggiwil","Eggiwil","CH_BE","CH"
2087,10,3538,0,"Röthenbach i. E.","Röthenbach im Emmental","CH_BE","CH"
2088,20,3543,0,"Emmenmatt","Emmenmatt","CH_BE","CH"
2091,10,3550,0,"Langnau i. E.","Langnau im Emmental","CH_BE","CH"
2092,20,3551,0,"Oberfrittenbach","Oberfrittenbach","CH_BE","CH"
2093,20,3552,0,"Bärau","Bärau","CH_BE","CH"
2094,20,3553,0,"Gohl","Gohl","CH_BE","CH"
2095,10,3555,0,"Trubschachen","Trubschachen","CH_BE","CH"
2096,20,3556,0,"Trub","Trub","CH_BE","CH"
2097,20,3557,0,"Fankhaus (Trub)","Fankhaus (Trub)","CH_BE","CH"
2098,20,3600,0,"Thun","Thun","CH_BE","CH"
2101,80,3600,60,"Thun 2 Zustellung","Thun 2 Zustellung","CH_BE","CH"
2103,30,3601,0,"Thun","Thun","CH_BE","CH"
2104,30,3602,0,"Thun","Thun","CH_BE","CH"
2106,10,3603,0,"Thun","Thun","CH_BE","CH"
2107,10,3604,0,"Thun","Thun","CH_BE","CH"
2108,80,3605,0,"Thun","Thun","CH_BE","CH"
2110,30,3607,0,"Thun","Thun","CH_BE","CH"
2111,10,3608,0,"Thun","Thun","CH_BE","CH"
2115,20,3617,0,"Fahrni b. Thun","Fahrni b. Thun","CH_BE","CH"
2116,20,3618,0,"Süderen","Süderen","CH_BE","CH"
2117,20,3619,0,"Eriz","Eriz","CH_BE","CH"
2118,20,3619,1,"Innereriz","Innereriz","CH_BE","CH"
2119,20,3622,0,"Homberg b. Thun","Homberg b. Thun","CH_BE","CH"
2120,20,3635,0,"Uebeschi","Uebeschi","CH_BE","CH"
2121,20,3631,0,"Höfen b. Thun","Höfen b. Thun","CH_BE","CH"
2123,20,3636,0,"Längenbühl","Längenbühl","CH_BE","CH"
2127,10,3612,0,"Steffisburg","Steffisburg","CH_BE","CH"
2128,10,3613,0,"Steffisburg","Steffisburg","CH_BE","CH"
2129,10,3614,0,"Unterlangenegg","Unterlangenegg","CH_BE","CH"
2131,10,3615,0,"Heimenschwand","Heimenschwand","CH_BE","CH"
2132,20,3616,0,"Schwarzenegg","Schwarzenegg","CH_BE","CH"
2134,20,3623,0,"Teuffenthal BE","Teuffenthal b. Thun","CH_BE","CH"
2136,10,3624,0,"Goldiwil (Thun)","Goldiwil (Thun)","CH_BE","CH"
2137,10,3625,0,"Heiligenschwendi","Heiligenschwendi","CH_BE","CH"
2138,10,3626,0,"Hünibach","Hünibach","CH_BE","CH"
2139,10,3627,0,"Heimberg","Heimberg","CH_BE","CH"
2140,10,3633,0,"Amsoldingen","Amsoldingen","CH_BE","CH"
2141,10,3634,0,"Thierachern","Thierachern","CH_BE","CH"
2142,10,3638,0,"Blumenstein","Blumenstein","CH_BE","CH"
2143,20,3638,1,"Pohlern","Pohlern","CH_BE","CH"
2145,20,3645,0,"Gwatt (Thun)","Gwatt (Thun)","CH_BE","CH"
2146,10,3646,0,"Einigen","Einigen","CH_BE","CH"
2147,10,3647,0,"Reutigen","Reutigen","CH_BE","CH"
2148,10,3652,0,"Hilterfingen","Hilterfingen","CH_BE","CH"
2149,10,3653,0,"Oberhofen Thun'see","Oberhofen am Thunersee","CH_BE","CH"
2150,10,3654,0,"Gunten","Gunten","CH_BE","CH"
2151,10,3655,0,"Sigriswil","Sigriswil","CH_BE","CH"
2152,20,3656,0,"Tschingel","Tschingel ob Gunten","CH_BE","CH"
2153,20,3656,1,"Aeschlen ob Gunten","Aeschlen ob Gunten","CH_BE","CH"
2154,20,3657,0,"Schwanden Sigrisw","Schwanden (Sigriswil)","CH_BE","CH"
2156,10,3658,0,"Merligen","Merligen","CH_BE","CH"
2158,10,3700,0,"Spiez","Spiez","CH_BE","CH"
2159,20,3702,0,"Hondrich","Hondrich","CH_BE","CH"
2160,10,3703,0,"Aeschi b. Spiez","Aeschi b. Spiez","CH_BE","CH"
2161,20,3703,41,"Aeschiried","Aeschiried","CH_BE","CH"
2162,10,3704,0,"Krattigen","Krattigen","CH_BE","CH"
2163,10,3705,0,"Faulensee","Faulensee","CH_BE","CH"
2164,10,3706,0,"Leissigen","Leissigen","CH_BE","CH"
2165,20,3707,0,"Därligen","Därligen","CH_BE","CH"
2166,20,3711,0,"Emdthal","Emdthal","CH_BE","CH"
2168,20,3711,2,"Mülenen","Mülenen","CH_BE","CH"
2170,10,3713,0,"Reichenbach i. K.","Reichenbach im Kandertal","CH_BE","CH"
2171,10,3714,0,"Frutigen","Frutigen","CH_BE","CH"
2174,20,3714,3,"Wengi b. Frutigen","Wengi b. Frutigen","CH_BE","CH"
2175,10,3715,0,"Adelboden","Adelboden","CH_BE","CH"
2176,20,3716,0,"Kandergrund","Kandergrund","CH_BE","CH"
2177,20,3717,0,"Blausee-Mitholz","Blausee-Mitholz","CH_BE","CH"
2178,10,3718,0,"Kandersteg","Kandersteg","CH_BE","CH"
2179,20,3722,0,"Scharnachtal","Scharnachtal","CH_BE","CH"
2180,20,3723,0,"Kiental","Kiental","CH_BE","CH"
2183,20,3724,0,"Ried (Frutigen)","Ried (Frutigen)","CH_BE","CH"
2184,20,3725,0,"Achseten","Achseten","CH_BE","CH"
2185,10,3752,0,"Wimmis","Wimmis","CH_BE","CH"
2186,10,3753,0,"Oey","Oey","CH_BE","CH"
2188,20,3754,0,"Diemtigen","Diemtigen","CH_BE","CH"
2189,20,3755,0,"Horboden","Horboden","CH_BE","CH"
2190,10,3756,0,"Zwischenflüh","Zwischenflüh","CH_BE","CH"
2191,10,3757,0,"Schwenden","Schwenden im Diemtigtal","CH_BE","CH"
2192,20,3758,0,"Latterbach","Latterbach","CH_BE","CH"
2193,10,3762,0,"Erlenbach i. S.","Erlenbach im Simmental","CH_BE","CH"
2194,10,3763,0,"Därstetten","Därstetten","CH_BE","CH"
2195,20,3764,0,"Weissenburg","Weissenburg","CH_BE","CH"
2196,10,3765,0,"Oberwil i. S.","Oberwil im Simmental","CH_BE","CH"
2197,10,3766,0,"Boltigen","Boltigen","CH_BE","CH"
2200,10,3770,0,"Zweisimmen","Zweisimmen","CH_BE","CH"
2201,20,3771,0,"Blankenburg","Blankenburg","CH_BE","CH"
2202,10,3772,0,"St. Stephan","St. Stephan","CH_BE","CH"
2204,20,3773,0,"Matten(St.Stephan)","Matten (St. Stephan)","CH_BE","CH"
2205,10,3775,0,"Lenk im Simmental","Lenk im Simmental","CH_BE","CH"
2206,20,3776,0,"Oeschseite","Oeschseite","CH_BE","CH"
2207,20,3777,0,"Saanenmöser","Saanenmöser","CH_BE","CH"
2208,10,3778,0,"Schönried","Schönried","CH_BE","CH"
2209,10,3780,0,"Gstaad","Gstaad","CH_BE","CH"
2210,20,3781,0,"Turbach","Turbach","CH_BE","CH"
2212,10,3782,0,"Lauenen b. Gstaad","Lauenen b. Gstaad","CH_BE","CH"
2213,20,3783,0,"Grund b. Gstaad","Grund b. Gstaad","CH_BE","CH"
2214,20,3784,0,"Feutersoey","Feutersoey","CH_BE","CH"
2215,10,3785,0,"Gsteig b. Gstaad","Gsteig b. Gstaad","CH_BE","CH"
2216,10,3792,0,"Saanen","Saanen","CH_BE","CH"
2217,10,3800,0,"Interlaken","Interlaken","CH_BE","CH"
2218,10,3800,2,"Unterseen","Unterseen","CH_BE","CH"
2219,10,3800,3,"Matten b. Interl","Matten b. Interlaken","CH_BE","CH"
2226,20,3801,33,"Jungfraujoch","Jungfraujoch","CH_VS","CH"
2228,10,3803,0,"Beatenberg","Beatenberg","CH_BE","CH"
2229,10,3804,0,"Habkern","Habkern","CH_BE","CH"
2230,20,3805,0,"Goldswil","Goldswil b. Interlaken","CH_BE","CH"
2231,10,3806,0,"Bönigen","Bönigen b. Interlaken","CH_BE","CH"
2232,10,3807,0,"Iseltwald","Iseltwald","CH_BE","CH"
2233,10,3812,0,"Wilderswil","Wilderswil","CH_BE","CH"
2237,20,3813,0,"Saxeten","Saxeten","CH_BE","CH"
2238,20,3814,0,"Gsteigwiler","Gsteigwiler","CH_BE","CH"
2239,20,3815,0,"Zweilütschinen","Zweilütschinen","CH_BE","CH"
2240,20,3816,0,"Lütschental","Lütschental","CH_BE","CH"
2241,20,3816,1,"Burglauenen","Burglauenen","CH_BE","CH"
2242,10,3818,0,"Grindelwald","Grindelwald","CH_BE","CH"
2245,10,3822,0,"Lauterbrunnen","Lauterbrunnen","CH_BE","CH"
2246,20,3822,2,"Isenfluh","Isenfluh","CH_BE","CH"
2248,10,3823,0,"Wengen","Wengen","CH_BE","CH"
2250,20,3824,0,"Stechelberg","Stechelberg","CH_BE","CH"
2251,10,3825,0,"Mürren","Mürren","CH_BE","CH"
2252,20,3826,0,"Gimmelwald","Gimmelwald","CH_BE","CH"
2253,10,3852,0,"Ringgenberg BE","Ringgenberg BE","CH_BE","CH"
2254,20,3853,0,"Niederried Interl","Niederried b. Interlaken","CH_BE","CH"
2255,10,3854,0,"Oberried Brienz","Oberried am Brienzersee","CH_BE","CH"
2257,10,3855,0,"Brienz BE","Brienz BE","CH_BE","CH"
2258,10,3855,1,"Axalp","Axalp","CH_BE","CH"
2262,10,3856,0,"Brienzwiler","Brienzwiler","CH_BE","CH"
2263,20,3857,0,"Unterbach BE","Unterbach BE","CH_BE","CH"
2264,10,3858,0,"Hofstetten BE","Hofstetten b. Brienz","CH_BE","CH"
2265,10,3860,0,"Meiringen","Meiringen","CH_BE","CH"
2266,20,3860,2,"Rosenlaui","Rosenlaui","CH_BE","CH"
2268,10,3862,0,"Innertkirchen","Innertkirchen","CH_BE","CH"
2269,20,3863,0,"Gadmen","Gadmen","CH_BE","CH"
2271,10,3864,0,"Guttannen","Guttannen","CH_BE","CH"
2273,10,3900,0,"Brig","Brig","CH_VS","CH"
2274,20,3900,2,"Gamsen","Gamsen","CH_VS","CH"
2277,20,3949,0,"Hohtenn","Hohtenn","CH_VS","CH"
2278,20,3903,1,"Birgisch","Birgisch","CH_VS","CH"
2279,20,3903,0,"Mund","Mund","CH_VS","CH"
2280,10,3914,0,"Blatten b. Naters","Blatten b. Naters","CH_VS","CH"
2281,20,3914,1,"Belalp","Belalp","CH_VS","CH"
2282,20,3913,0,"Rosswald","Rosswald","CH_VS","CH"
2283,10,3911,0,"Ried-Brig","Ried-Brig","CH_VS","CH"
2284,20,3912,0,"Termen","Termen","CH_VS","CH"
2285,20,3901,23,"Rothwald","Rothwald","CH_VS","CH"
2286,20,3907,2,"Simplon Hospiz","Simplon Hospiz","CH_VS","CH"
2287,10,3907,0,"Simplon Dorf","Simplon Dorf","CH_VS","CH"
2288,20,3907,3,"Gabi (Simplon)","Gabi (Simplon)","CH_VS","CH"
2289,20,3907,4,"Gondo","Gondo","CH_VS","CH"
2290,20,3922,2,"Eisten","Eisten","CH_VS","CH"
2291,10,3908,0,"Saas-Balen","Saas-Balen","CH_VS","CH"
2292,10,3910,0,"Saas-Grund","Saas-Grund","CH_VS","CH"
2294,10,3902,0,"Glis","Glis","CH_VS","CH"
2296,20,3917,2,"Goppenstein","Goppenstein","CH_VS","CH"
2297,20,3916,0,"Ferden","Ferden","CH_VS","CH"
2298,10,3917,0,"Kippel","Kippel","CH_VS","CH"
2299,10,3918,0,"Wiler (Lötschen)","Wiler (Lötschen)","CH_VS","CH"
2300,10,3919,0,"Blatten(Lötschen)","Blatten (Lötschen)","CH_VS","CH"
2301,10,3904,0,"Naters","Naters","CH_VS","CH"
2302,10,3905,0,"Saas-Almagell","Saas-Almagell","CH_VS","CH"
2303,10,3906,0,"Saas-Fee","Saas-Fee","CH_VS","CH"
2305,10,3920,0,"Zermatt","Zermatt","CH_VS","CH"
2308,10,3923,0,"Törbel","Törbel","CH_VS","CH"
2309,20,3926,0,"Embd","Embd","CH_VS","CH"
2310,20,3927,0,"Herbriggen","Herbriggen","CH_VS","CH"
2311,10,3928,0,"Randa","Randa","CH_VS","CH"
2312,10,3929,0,"Täsch","Täsch","CH_VS","CH"
2313,10,3922,0,"Stalden VS","Stalden VS","CH_VS","CH"
2314,20,3922,1,"Kalpetran","Kalpetran","CH_VS","CH"
2315,10,3924,0,"St. Niklaus VS","St. Niklaus VS","CH_VS","CH"
2316,20,3924,1,"Gasenried","Gasenried","CH_VS","CH"
2317,10,3925,0,"Grächen","Grächen","CH_VS","CH"
2318,10,3930,0,"Visp","Visp","CH_VS","CH"
2321,10,3942,3,"St. German","St. German","CH_VS","CH"
2322,20,3933,0,"Staldenried","Staldenried","CH_VS","CH"
2323,10,3937,0,"Baltschieder","Baltschieder","CH_VS","CH"
2324,10,3938,0,"Ausserberg","Ausserberg","CH_VS","CH"
2325,20,3939,0,"Eggerberg","Eggerberg","CH_VS","CH"
2326,20,3930,2,"Eyholz","Eyholz","CH_VS","CH"
2327,20,3931,1,"Lalden","Lalden","CH_VS","CH"
2328,10,3932,0,"Visperterminen","Visperterminen","CH_VS","CH"
2329,20,3934,0,"Zeneggen","Zeneggen","CH_VS","CH"
2330,10,3935,0,"Bürchen","Bürchen","CH_VS","CH"
2334,20,3943,0,"Eischoll","Eischoll","CH_VS","CH"
2335,10,3944,0,"Unterbäch VS","Unterbäch VS","CH_VS","CH"
2336,20,3947,0,"Ergisch","Ergisch","CH_VS","CH"
2337,20,3948,0,"Unterems","Unterems","CH_VS","CH"
2338,20,3946,2,"Gruben","Gruben","CH_VS","CH"
2339,20,3948,1,"Oberems","Oberems","CH_VS","CH"
2340,10,3951,0,"Agarn","Agarn","CH_VS","CH"
2341,20,3955,0,"Albinen","Albinen","CH_VS","CH"
2342,20,3956,0,"Guttet-Feschel","Guttet-Feschel","CH_VS","CH"
2343,10,3957,0,"Erschmatt","Erschmatt","CH_VS","CH"
2344,10,3953,2,"Varen","Varen","CH_VS","CH"
2345,20,3976,0,"Noës","Noës","CH_VS","CH"
2346,20,3978,0,"Flanthey","Flanthey","CH_VS","CH"
2347,10,1978,0,"Lens","Lens","CH_VS","CH"
2348,20,1977,0,"Icogne","Icogne","CH_VS","CH"
2349,10,3979,0,"Grône","Grône","CH_VS","CH"
2350,10,3942,0,"Raron","Raron","CH_VS","CH"
2351,20,3942,2,"Niedergesteln","Niedergesteln","CH_VS","CH"
2353,20,3945,0,"Gampel","Gampel","CH_VS","CH"
2355,10,3946,0,"Turtmann","Turtmann","CH_VS","CH"
2356,10,3952,0,"Susten","Susten","CH_VS","CH"
2358,10,3953,0,"Leuk Stadt","Leuk Stadt","CH_VS","CH"
2359,20,3953,1,"Inden","Inden","CH_VS","CH"
2360,10,3954,0,"Leukerbad","Leukerbad","CH_VS","CH"
2361,10,3970,0,"Salgesch","Salgesch","CH_VS","CH"
2362,20,3977,0,"Granges VS","Granges VS","CH_VS","CH"
2363,10,1958,0,"St-Léonard","St-Léonard","CH_VS","CH"
2364,10,3960,0,"Sierre","Sierre","CH_VS","CH"
2365,20,3960,2,"Corin-de-la-Crête","Corin-de-la-Crête","CH_VS","CH"
2366,20,3960,3,"Loc","Loc","CH_VS","CH"
2370,10,3971,0,"Chermignon","Chermignon","CH_VS","CH"
2371,20,3971,1,"Chermignon-Bas","Chermignon-d'en-Bas","CH_VS","CH"
2372,20,3971,2,"Ollon VS","Ollon VS","CH_VS","CH"
2373,20,3972,0,"Miège","Miège","CH_VS","CH"
2374,10,3973,0,"Venthône","Venthône","CH_VS","CH"
2375,20,3974,0,"Mollens VS","Mollens VS","CH_VS","CH"
2376,20,3975,0,"Randogne","Randogne","CH_VS","CH"
2378,10,3961,21,"Vissoie","Vissoie","CH_VS","CH"
2379,10,3961,22,"St-Luc","St-Luc","CH_VS","CH"
2380,20,3961,23,"Chandolin","Chandolin","CH_VS","CH"
2381,20,3961,24,"Ayer","Ayer","CH_VS","CH"
2382,10,3961,25,"Zinal","Zinal","CH_VS","CH"
2383,10,3961,26,"Grimentz","Grimentz","CH_VS","CH"
2384,10,3967,0,"Vercorin","Vercorin","CH_VS","CH"
2386,20,3963,3,"Montana","Montana","CH_VS","CH"
2387,20,3963,0,"Crans-Montana","Crans-Montana","CH_VS","CH"
2389,20,3960,5,"Muraz (Sierre)","Muraz (Sierre)","CH_VS","CH"
2390,10,3965,0,"Chippis","Chippis","CH_VS","CH"
2391,10,3966,0,"Chalais","Chalais","CH_VS","CH"
2392,20,3966,1,"Réchy","Réchy","CH_VS","CH"
2394,10,3968,0,"Veyras","Veyras","CH_VS","CH"
2403,10,3982,0,"Bitsch","Bitsch","CH_VS","CH"
2404,20,3993,0,"Grengiols","Grengiols","CH_VS","CH"
2405,20,3994,0,"Lax","Lax","CH_VS","CH"
2406,10,3997,0,"Bellwald","Bellwald","CH_VS","CH"
2407,20,3989,4,"Niederwald","Niederwald","CH_VS","CH"
2408,20,3989,5,"Blitzingen","Blitzingen","CH_VS","CH"
2409,20,3989,0,"Biel VS","Biel VS","CH_VS","CH"
2410,20,3998,1,"Gluringen","Gluringen","CH_VS","CH"
2411,10,3998,0,"Reckingen VS","Reckingen VS","CH_VS","CH"
2412,20,3985,2,"Geschinen","Geschinen","CH_VS","CH"
2413,20,3988,2,"Obergesteln","Obergesteln","CH_VS","CH"
2414,10,3999,0,"Oberwald","Oberwald","CH_VS","CH"
2415,10,3986,0,"Ried-Mörel","Ried-Mörel","CH_VS","CH"
2416,10,3987,0,"Riederalp","Riederalp","CH_VS","CH"
2417,20,3991,0,"Betten","Betten","CH_VS","CH"
2418,10,3992,0,"Bettmeralp","Bettmeralp","CH_VS","CH"
2419,10,3995,0,"Ernen","Ernen","CH_VS","CH"
2420,10,3996,0,"Binn","Binn","CH_VS","CH"
2425,10,3983,0,"Mörel","Mörel","CH_VS","CH"
2426,10,3984,0,"Fiesch","Fiesch","CH_VS","CH"
2427,10,3985,0,"Münster VS","Münster VS","CH_VS","CH"
2428,10,3988,0,"Ulrichen","Ulrichen","CH_VS","CH"
2431,20,4000,0,"Basel","Basel","CH_BS","CH"
2439,80,4000,60,"Basel 2 Zustellung","Basel 2 Zustellung","CH_BS","CH"
2440,80,4000,70,"Basel Dist Ba","Basel Dist Ba","CH_BS","CH"
2444,10,4001,0,"Basel","Basel","CH_BS","CH"
2451,80,4002,0,"Basel 2 Annahme","Basel 2 Annahme","CH_BS","CH"
2452,30,4002,2,"Basel","Basel","CH_BS","CH"
2463,30,4003,0,"Basel","Basel","CH_BS","CH"
2464,80,4004,0,"Basel","Basel","CH_BS","CH"
2465,30,4005,0,"Basel","Basel","CH_BS","CH"
2469,30,4007,0,"Basel","Basel","CH_BS","CH"
2470,30,4008,0,"Basel","Basel","CH_BS","CH"
2471,30,4009,0,"Basel","Basel","CH_BS","CH"
2472,30,4010,0,"Basel","Basel","CH_BS","CH"
2473,30,4011,0,"Basel","Basel","CH_BS","CH"
2474,30,4012,0,"Basel","Basel","CH_BS","CH"
2475,30,4013,0,"Basel","Basel","CH_BS","CH"
2476,30,4015,0,"Basel","Basel","CH_BS","CH"
2477,30,4016,0,"Basel","Basel","CH_BS","CH"
2478,80,4017,0,"Basel","Basel","CH_BS","CH"
2480,30,4018,0,"Basel","Basel","CH_BS","CH"
2481,30,4019,0,"Basel","Basel","CH_BS","CH"
2482,30,4020,0,"Basel","Basel","CH_BS","CH"
2484,30,4023,0,"Basel","Basel","CH_BL","CH"
2485,80,4024,0,"Basel","Basel","CH_BS","CH"
2486,80,4025,0,"Basel","Basel","CH_BS","CH"
2489,30,4030,0,"Basel","Basel","CH_BS","CH"
2491,20,4031,0,"Basel UniSpital","Basel Universitätsspital","CH_BS","CH"
2492,80,4032,0,"Basel","Basel","CH_BS","CH"
2494,20,4051,0,"Basel","Basel","CH_BS","CH"
2495,20,4052,0,"Basel","Basel","CH_BS","CH"
2496,20,4053,0,"Basel","Basel","CH_BS","CH"
2497,20,4054,0,"Basel","Basel","CH_BS","CH"
2498,20,4055,0,"Basel","Basel","CH_BS","CH"
2499,20,4056,0,"Basel","Basel","CH_BS","CH"
2500,20,4057,0,"Basel","Basel","CH_BS","CH"
2501,20,4058,0,"Basel","Basel","CH_BS","CH"
2502,20,4059,0,"Basel","Basel","CH_BS","CH"
2503,40,4091,0,"Basel","Basel","CH_BS","CH"
2504,20,4101,0,"Bruderholz","Bruderholz","CH_BL","CH"
2505,20,4102,0,"Binningen","Binningen","CH_BL","CH"
2506,30,4102,1,"Binningen 1","Binningen 1","CH_BL","CH"
2507,30,4102,2,"Binningen 2","Binningen 2","CH_BL","CH"
2508,10,4103,0,"Bottmingen","Bottmingen","CH_BL","CH"
2509,10,4104,0,"Oberwil BL","Oberwil BL","CH_BL","CH"
2510,10,4105,0,"Biel-Benken BL","Biel-Benken BL","CH_BL","CH"
2511,10,4106,0,"Therwil","Therwil","CH_BL","CH"
2512,10,4107,0,"Ettingen","Ettingen","CH_BL","CH"
2513,10,4108,0,"Witterswil","Witterswil","CH_SO","CH"
2514,30,4112,0,"Bättwil-Flüh","Bättwil-Flüh","CH_SO","CH"
2515,20,4112,1,"Bättwil","Bättwil","CH_SO","CH"
2516,20,4112,2,"Flüh","Flüh","CH_SO","CH"
2518,10,4114,0,"Hofstetten SO","Hofstetten SO","CH_SO","CH"
2519,20,4115,0,"Mariastein","Mariastein","CH_SO","CH"
2520,10,4116,0,"Metzerlen","Metzerlen","CH_SO","CH"
2521,20,4117,0,"Burg im Leimental","Burg im Leimental","CH_BL","CH"
2522,10,4118,0,"Rodersdorf","Rodersdorf","CH_SO","CH"
2523,20,4123,0,"Allschwil","Allschwil","CH_BL","CH"
2524,30,4123,1,"Allschwil 1","Allschwil 1","CH_BL","CH"
2525,30,4123,2,"Allschwil 2","Allschwil 2","CH_BL","CH"
2527,10,4124,0,"Schönenbuch","Schönenbuch","CH_BL","CH"
2528,20,4125,0,"Riehen","Riehen","CH_BS","CH"
2529,30,4125,1,"Riehen 1","Riehen 1","CH_BS","CH"
2530,30,4125,2,"Riehen 2","Riehen 2","CH_BS","CH"
2531,10,4126,0,"Bettingen","Bettingen","CH_BS","CH"
2532,10,4127,0,"Birsfelden","Birsfelden","CH_BL","CH"
2533,20,4132,0,"Muttenz","Muttenz","CH_BL","CH"
2534,30,4132,1,"Muttenz 1","Muttenz 1","CH_BL","CH"
2535,30,4132,2,"Muttenz 2","Muttenz 2","CH_BL","CH"
2536,20,4133,0,"Pratteln","Pratteln","CH_BL","CH"
2537,30,4133,1,"Pratteln 1","Pratteln 1","CH_BL","CH"
2538,30,4133,2,"Pratteln 2","Pratteln 2","CH_BL","CH"
2541,20,4142,0,"Münchenstein","Münchenstein","CH_BL","CH"
2542,30,4142,1,"Münchenstein 1","Münchenstein 1","CH_BL","CH"
2544,30,4142,3,"Münchenstein 3","Münchenstein 3","CH_BL","CH"
2545,10,4143,0,"Dornach","Dornach","CH_SO","CH"
2546,30,4143,1,"Dornach 1","Dornach 1","CH_SO","CH"
2547,30,4143,2,"Dornach 2","Dornach 2","CH_SO","CH"
2549,10,4144,0,"Arlesheim","Arlesheim","CH_BL","CH"
2551,10,4145,0,"Gempen","Gempen","CH_SO","CH"
2552,10,4146,0,"Hochwald","Hochwald","CH_SO","CH"
2553,10,4147,0,"Aesch BL","Aesch BL","CH_BL","CH"
2555,10,4148,0,"Pfeffingen","Pfeffingen","CH_BL","CH"
2556,20,4153,0,"Reinach BL","Reinach BL","CH_BL","CH"
2557,30,4153,1,"Reinach BL 1","Reinach BL 1","CH_BL","CH"
2558,30,4153,2,"Reinach BL 2","Reinach BL 2","CH_BL","CH"
